0, True, Normal, -0.04449223, -0.0428243, -0.06776018, CubeS, 0.015439, 0.040576, 0.065400, Policy
15938, True, Top, -1.65239965, -0.0588513, -1.76242883, Cone1S, -0.042436, -0.026379, 0.050000, Policy
15939, True, Normal, -0.05770677, 0.08025263, -0.06132251, CylinderS, 0.029756, 0.034586, 0.065400, Policy
15940, True, Normal, -0.14847927, 0.0314771, -0.0336235, CubeB, 0.018129, 0.024682, 0.065400, Policy
15941, True, Normal, -0.13731403, -0.05550184, 0.09994196, CylinderS, 0.017648, 0.047089, 0.065400, Policy
15942, True, Normal, -0.06578522, -0.04799093, -0.14014301, CubeS, 0.044764, 0.013551, 0.065400, Policy
15943, True, Top, -1.63029455, -0.13728697, -1.62249355, Cone1S, 0.043274, -0.017479, 0.050000, Policy
15944, True, Normal, -0.13375695, 0.10219288, -0.01054868, CylinderS, 0.009860, 0.045011, 0.065400, Policy
15945, True, Top, -1.56691571, -0.06739359, -1.60807414, Cone1S, 0.002278, 0.014636, 0.050000, Policy
15946, True, Normal, -0.10575045, -0.0352201, -0.04772308, CubeB, 0.019731, 0.033214, 0.065400, Policy
15947, True, Normal, -0.08724864, 0.08790735, 0.05298012, CubeS, 0.030752, 0.003946, 0.065400, Policy
15948, True, Top, -1.63761594, -0.14028297, -1.59659455, Cone1S, 0.022284, -0.025203, 0.050000, Policy
15949, True, Normal, -0.04654859, -0.04180065, -0.08865031, CubeS, 0.041234, 0.027852, 0.065400, Policy
15950, True, Normal, -0.18818967, -0.02594656, -0.11837264, CylinderS, 0.043311, 0.027098, 0.065400, Policy
15951, True, Normal, 0.02246724, -0.1905376, -0.12000524, CubeB, -0.011139, 0.014490, 0.065400, Policy
15952, True, Normal, -0.12932134, -0.24465259, -0.14309452, CubeS, -0.006821, 0.001544, 0.065400, Policy
15953, True, Normal, -0.13079536, -0.09994067, -0.12955916, CubeB, 0.022401, 0.003916, 0.065400, Policy
15954, True, Top, -1.78540998, -0.03083478, -1.53692763, Cone1S, 0.021009, 0.040583, 0.050000, Policy
15955, True, Normal, -0.14103127, -0.00556806, -0.12242094, CylinderS, 0.001018, 0.050032, 0.065400, Policy
15956, True, Normal, -0.13878918, -0.23083898, 0.01201747, CubeB, -0.015826, 0.035367, 0.065400, Policy
15957, True, Normal, 0.07649497, -0.07163994, -0.18644023, CylinderS, 0.030007, 0.004943, 0.065400, Policy
15958, True, Normal, -0.03159698, -0.095633, -0.12875008, CubeS, 0.026832, 0.025994, 0.065400, Policy
15959, True, Top, -1.61835642, -0.04875608, -1.4893288, Cone1S, -0.032587, -0.002427, 0.050000, Policy
15960, True, Normal, 0.00360911, -0.22473708, 0.00605741, CylinderS, -0.019508, 0.031139, 0.065400, Policy
15961, True, Top, -1.74100421, -0.13558179, -1.72165745, Cone1S, 0.000268, 0.040042, 0.050000, Policy
15962, True, Normal, 0.02133507, -0.17620505, 0.00848029, CubeB, 0.042886, 0.014076, 0.065400, Policy
15963, True, Normal, -0.23648413, 0.02170273, -0.11097223, CubeS, -0.009006, 0.010452, 0.065400, Policy
15964, True, Top, -1.60270972, -0.10882658, -1.57097255, Cone1S, -0.039003, -0.037511, 0.050000, Policy
15965, True, Normal, 0.04700714, -0.01354334, 0.03000274, CubeS, 0.008249, 0.020607, 0.065400, Policy
15966, True, Normal, -0.17817483, -0.15882482, -0.22913121, CylinderS, -0.043500, 0.002661, 0.065400, Policy
15967, True, Normal, -0.08025838, -0.08761942, -0.10412927, CubeB, -0.010696, 0.024117, 0.065400, Policy
15968, True, Normal, -0.08745453, -0.04568413, -0.08730584, CubeS, 0.001690, 0.040503, 0.065400, Policy
15969, True, Normal, -0.09548992, -0.20797966, 0.07645423, CubeB, 0.009864, 0.010233, 0.065400, Policy
15970, True, Top, -1.67512075, -0.09534968, -1.72512369, Cone1S, -0.003493, -0.027425, 0.050000, Policy
15971, True, Normal, -0.03866905, -0.02327228, -0.02244802, CylinderS, -0.024770, 0.021334, 0.065400, Policy
15972, True, Normal, -0.014797, -0.03151189, -0.18837929, CubeB, 0.035709, 0.006703, 0.065400, Policy
15973, True, Normal, -0.1466814, -0.08964983, -0.03421999, CylinderS, 0.045454, 0.024839, 0.065400, Policy
15974, True, Normal, -0.1665487, -0.26549385, -0.15118021, CubeS, -0.006640, 0.000934, 0.065400, Policy
15975, True, Top, -1.68649946, -0.25858804, -1.68959359, Cone1S, 0.023071, 0.038835, 0.050000, Policy
15976, True, Normal, 0.09403325, -0.14392026, 0.01180089, CylinderS, 0.006650, 0.010953, 0.065400, Policy
15977, True, Top, -1.7639907, -0.25850633, -1.54439189, Cone1S, -0.036640, -0.012587, 0.050000, Policy
15978, True, Normal, 0.06641409, 0.04804884, -0.02859845, CubeB, 0.003891, 0.001280, 0.065400, Policy
15979, True, Normal, -0.30387366, -0.10084391, -0.11121408, CubeS, -0.031713, 0.015173, 0.065400, Policy
15980, True, Top, -1.62584679, -0.1967421, -1.72837278, Cone1S, -0.011550, 0.049890, 0.050000, Policy
15981, True, Normal, 0.05472133, -0.07914557, -0.24002912, CubeS, 0.033100, 0.005684, 0.065400, Policy
15982, True, Normal, -0.14266416, -0.17683993, -0.09014478, CylinderS, -0.008825, 0.037308, 0.065400, Policy
15983, True, Normal, -0.08094832, -0.04950879, -0.14429818, CubeB, 0.022515, 0.006028, 0.065400, Policy
15984, True, Normal, -0.05160508, -0.06512748, -0.06099641, CubeS, -0.001048, 0.006782, 0.065400, Policy
15985, True, Normal, -0.17585133, -0.20314952, -0.15710623, CubeB, 0.003734, 0.008960, 0.065400, Policy
15986, True, Top, -1.64852283, -0.18081729, -1.6164475, Cone1S, -0.003322, -0.050060, 0.050000, Policy
15987, True, Normal, -0.20392501, -0.20977859, -0.04217063, CylinderS, -0.041593, 0.015715, 0.065400, Policy
15988, True, Normal, -0.14762989, -0.10796589, -0.0807042, CubeB, -0.010892, 0.015338, 0.065400, Policy
15989, True, Normal, 0.00295581, -0.11085943, -0.11096663, CylinderS, -0.041893, 0.024399, 0.065400, Policy
15990, True, Normal, 0.0426663, -0.11980516, -0.05364641, CubeS, -0.005122, 0.040506, 0.065400, Policy
15991, True, Top, -1.62305515, 0.0179277, -1.51636935, Cone1S, 0.023603, -0.017630, 0.050000, Policy
15992, True, Normal, -0.15916731, -0.09808309, -0.05378521, CylinderS, -0.022686, 0.025498, 0.065400, Policy
15993, True, Top, -1.70121805, -0.07504522, -1.63633692, Cone1S, -0.014877, 0.013879, 0.050000, Policy
15994, True, Normal, 0.02429379, -0.06872531, -0.04562501, CubeB, -0.002324, 0.019769, 0.065400, Policy
15995, True, Normal, -0.15880512, 0.10304797, -0.15453141, CubeS, 0.001265, 0.005178, 0.065400, Policy
15996, True, Top, -1.59918226, -0.21310504, -1.44453769, Cone1S, 0.025144, -0.022685, 0.050000, Policy
15997, True, Normal, -0.19570581, -0.00874315, -0.26817648, CubeS, -0.011393, 0.042439, 0.065400, Policy
15998, True, Normal, -0.11190711, -0.11358461, 0.07377166, CylinderS, 0.045688, 0.011470, 0.065400, Policy
15999, True, Normal, -0.11560812, -0.05566437, -0.16712003, CubeB, 0.010948, 0.028795, 0.065400, Policy
16000, True, Normal, 0.08529468, -0.09549432, 0.05373829, CubeS, 0.005935, 0.042280, 0.065400, Policy
16001, True, Normal, -0.13823248, 0.00341672, 0.02473175, CubeB, 0.026984, 0.022040, 0.065400, Policy
16002, True, Top, -1.70375836, -0.06649063, -1.7020781, Cone1S, -0.014242, 0.022548, 0.050000, Policy
16003, True, Normal, -0.0874807, -0.05689797, -0.03691861, CylinderS, 0.016964, 0.036216, 0.065400, Policy
16004, True, Normal, -0.1774332, -0.06958309, -0.14355981, CubeB, 0.024285, 0.025233, 0.065400, Policy
16005, True, Normal, -0.17832803, 0.07164822, -0.21722336, CylinderS, 0.012654, 0.051657, 0.065400, Policy
16006, True, Normal, -0.21793574, -0.21766819, -0.02841807, CubeS, -0.030025, 0.024680, 0.065400, Policy
16007, True, Top, -1.65998895, -0.07818779, -1.60726496, Cone1S, -0.040107, -0.062373, 0.050000, Policy
16008, True, Normal, -0.15225614, 0.03013326, 0.00170068, CylinderS, 0.013660, 0.015037, 0.065400, Policy
16009, True, Top, -1.71647755, 0.02220178, -1.66202762, Cone1S, 0.013391, -0.061098, 0.050000, Policy
16010, True, Normal, -0.10357941, -0.07566401, -0.07865898, CubeB, 0.026669, 0.029935, 0.065400, Policy
16011, True, Normal, 0.0122839, 0.00267318, -0.20032675, CubeS, 0.027096, 0.024422, 0.065400, Policy
16012, True, Top, -1.6625258, -0.09702251, -1.71733803, Cone1S, 0.000802, 0.006696, 0.050000, Policy
16013, True, Normal, -0.04200476, -0.13551016, -0.19281289, CubeS, 0.013563, 0.009651, 0.065400, Policy
16014, True, Normal, -0.02867842, -0.02704699, -0.17238135, CylinderS, -0.009645, 0.032426, 0.065400, Policy
16015, True, Normal, -0.13676843, -0.1324719, -0.13094877, CubeB, 0.055217, 0.001071, 0.065400, Policy
16016, True, Normal, -0.00157952, -0.07200392, -0.21686439, CubeS, -0.023879, 0.008638, 0.065400, Policy
16017, True, Normal, -0.12941234, -0.06428677, -0.1152399, CubeB, -0.005281, 0.019601, 0.065400, Policy
16018, True, Top, -1.67523509, -0.14730304, -1.71832967, Cone1S, -0.023796, -0.035153, 0.050000, Policy
16019, True, Normal, 0.00970534, -0.16796487, -0.02101545, CylinderS, 0.002969, 0.031308, 0.065400, Policy
16020, True, Normal, -0.16403139, -0.09400867, -0.07858628, CubeB, 0.039174, 0.003239, 0.065400, Policy
16021, True, Normal, -0.19600264, -0.0145489, 0.04301364, CylinderS, -0.003121, 0.010931, 0.065400, Policy
16022, True, Normal, -0.04528325, -0.06147665, -0.0264093, CubeS, -0.023237, 0.006465, 0.065400, Policy
16023, True, Top, -1.87203786, -0.13307202, -1.65827076, Cone1S, 0.020591, -0.068710, 0.050000, Policy
16024, True, Normal, -0.1185409, -0.03639297, -0.06488376, CylinderS, 0.068481, 0.010010, 0.065400, Policy
16025, True, Top, -1.5221271, 0.03419458, -1.63397078, Cone1S, 0.025969, 0.040641, 0.050000, Policy
16026, True, Normal, -0.12836897, -0.10500759, -0.15389743, CubeB, 0.002784, 0.011523, 0.065400, Policy
16027, True, Normal, -0.10220257, -0.02400869, -0.0931442, CubeS, -0.001384, 0.009372, 0.065400, Policy
16028, True, Top, -1.68841213, -0.03973866, -1.68372127, Cone1S, 0.036819, 0.006826, 0.050000, Policy
16029, True, Normal, -0.29794574, 0.01633962, -0.11169506, CubeS, -0.017483, 0.045371, 0.065400, Policy
16030, True, Normal, -0.01144397, 0.02116626, -0.06250349, CylinderS, -0.033571, 0.029886, 0.065400, Policy
16031, True, Normal, -0.25058578, -0.04715421, -0.05766821, CubeB, -0.013717, 0.003836, 0.065400, Policy
16032, True, Normal, -0.13336298, -0.06142446, -0.10310345, CubeS, -0.035310, 0.012635, 0.065400, Policy
16033, True, Normal, -0.11811687, -0.17355439, -0.12107002, CubeB, 0.044996, 0.002656, 0.065400, Policy
16034, True, Top, -1.71406727, -0.13978517, -1.58242082, Cone1S, 0.001722, -0.074461, 0.050000, Policy
16035, True, Normal, -0.01588023, -0.10703984, -0.09435609, CylinderS, 0.025692, 0.040761, 0.065400, Policy
16036, True, Normal, -0.01337676, -0.1103973, -0.10014563, CubeB, -0.057954, 0.002008, 0.065400, Policy
16037, True, Normal, -0.09779075, -0.13085378, -0.20189941, CylinderS, -0.055498, 0.009721, 0.065400, Policy
16038, True, Normal, -0.12764627, -0.16328447, -0.01840846, CubeS, 0.043581, 0.008824, 0.065400, Policy
16039, True, Top, -1.5499291, -0.30036446, -1.69406838, Cone1S, -0.011199, 0.004371, 0.050000, Policy
16040, True, Normal, -0.25269006, -0.14557671, -0.13038674, CylinderS, -0.047966, 0.026836, 0.065400, Policy
16041, True, Top, -1.69347252, -0.15308729, -1.55233811, Cone1S, 0.000542, -0.004407, 0.050000, Policy
16042, True, Normal, -0.15619086, -0.08069935, -0.01515039, CubeB, -0.003108, 0.004544, 0.065400, Policy
16043, True, Normal, -0.29114183, -0.16029984, 0.04293119, CubeS, 0.056879, 0.006305, 0.065400, Policy
16044, True, Top, -1.67445184, -0.15600201, -1.5619819, Cone1S, 0.006279, -0.008512, 0.050000, Policy
16045, True, Normal, -0.15228995, -0.11545172, -0.02361513, CubeS, -0.042397, 0.008877, 0.065400, Policy
16046, True, Normal, -0.07152063, 0.00646158, 0.06980641, CylinderS, -0.026030, 0.003820, 0.065400, Policy
16047, True, Normal, -0.13285715, -0.05905017, -0.01327578, CubeB, 0.058646, 0.011412, 0.065400, Policy
16048, True, Normal, -0.01456457, -0.10988951, -0.18800219, CubeS, 0.035380, 0.023182, 0.065400, Policy
16049, True, Normal, 0.05804383, 0.00359511, -0.18612025, CubeB, 0.035585, 0.008795, 0.065400, Policy
16050, True, Top, -1.630739, -0.14855199, -1.48421861, Cone1S, -0.029530, 0.029963, 0.050000, Policy
16051, True, Normal, 0.01088999, 0.11574894, -0.0880599, CylinderS, -0.033754, 0.001192, 0.065400, Policy
16052, True, Normal, -0.03725116, -0.06506404, 0.0821269, CubeB, 0.014086, 0.015168, 0.065400, Policy
16053, True, Normal, 0.04702867, 0.00582926, -0.02423731, CylinderS, -0.001192, 0.036224, 0.065400, Policy
16054, True, Normal, 0.00504072, -0.18436612, -0.22456997, CubeS, -0.012885, 0.006354, 0.065400, Policy
16055, True, Top, -1.78062386, -0.07136046, -1.69241012, Cone1S, -0.043114, -0.068422, 0.050000, Policy
16056, True, Normal, -0.03912611, -0.1320943, -0.03534738, CylinderS, 0.048707, 0.007595, 0.065400, Policy
16057, True, Top, -1.62941209e+00, -1.16852738e-03, -1.70565698e+00, Cone1S, 0.037817, 0.031687, 0.050000, Policy
16058, True, Normal, -0.01444652, -0.09081899, -0.14536504, CubeB, -0.012237, 0.011533, 0.065400, Policy
16059, True, Normal, -0.21659602, -0.12918913, -0.12598732, CubeS, -0.006305, 0.021231, 0.065400, Policy
16060, True, Top, -1.62834754, 0.01776581, -1.62517734, Cone1S, 0.016425, -0.000469, 0.050000, Policy
16061, True, Normal, -0.06034926, -0.1611789, -0.03534086, CubeS, -0.018437, 0.006604, 0.065400, Policy
16062, True, Normal, 0.05712144, -0.10283466, 0.03656509, CylinderS, -0.000223, 0.009726, 0.065400, Policy
16063, True, Normal, -0.09304092, -0.05517117, -0.10190745, CubeB, -0.048866, 0.008174, 0.065400, Policy
16064, True, Normal, -0.00030157, -0.13323749, -0.11757733, CubeS, 0.038912, 0.005077, 0.065400, Policy
16065, True, Normal, -0.08047574, -0.1171057, -0.1012022, CubeB, 0.002030, 0.010631, 0.065400, Policy
16066, True, Top, -1.62617274, -0.11364942, -1.58671315, Cone1S, -0.019017, -0.042919, 0.050000, Policy
16067, True, Normal, -0.26980451, 0.09428452, -0.05823197, CylinderS, -0.023783, 0.015375, 0.065400, Policy
16068, True, Normal, 0.00577802, -0.23745546, 0.01722502, CubeB, -0.076036, 0.000080, 0.065400, Policy
16069, True, Normal, -0.07227578, -0.0112182, -0.20510761, CylinderS, -0.016548, 0.007338, 0.065400, Policy
16070, True, Normal, -0.03199393, -0.12126212, -0.02162956, CubeS, -0.010232, 0.010541, 0.065400, Policy
16071, True, Top, -1.74244973, -0.1624004, -1.58209137, Cone1S, 0.016743, 0.004084, 0.050000, Policy
16072, True, Normal, -0.0238441, -0.06888001, -0.22883513, CylinderS, -0.014795, 0.038576, 0.065400, Policy
16073, True, Top, -1.56877986, -0.23998956, -1.62723174, Cone1S, 0.017510, 0.015373, 0.050000, Policy
16074, True, Normal, -0.11957578, -0.12551035, -0.10899474, CubeB, -0.025730, 0.010426, 0.065400, Policy
16075, True, Normal, -0.01809764, -0.12288228, -0.06691668, CubeS, -0.044804, 0.007794, 0.065400, Policy
16076, True, Top, -1.52419739, -0.04439622, -1.73561886, Cone1S, -0.011620, 0.037796, 0.050000, Policy
16077, True, Normal, -0.02496516, -0.05230562, -0.0982412, CubeS, -0.036453, 0.000281, 0.065400, Policy
16078, True, Normal, 0.01681285, -0.00690698, -0.12991902, CylinderS, -0.043283, 0.011041, 0.065400, Policy
16079, True, Normal, -0.11786179, -0.01494378, -0.08744169, CubeB, -0.022277, 0.000893, 0.065400, Policy
16080, True, Normal, -0.03995647, 0.038671, -0.06613714, CubeS, 0.007647, 0.021829, 0.065400, Policy
16081, True, Normal, 0.13011863, -0.05560278, -0.08883365, CubeB, -0.027052, 0.026879, 0.065400, Policy
16082, True, Top, -1.54813553, -0.08316466, -1.57071264, Cone1S, -0.002672, -0.011764, 0.050000, Policy
16083, True, Normal, -0.09814906, -0.16880256, 0.07680434, CylinderS, 0.020606, 0.011854, 0.065400, Policy
16084, True, Normal, 0.01864826, -0.17083477, -0.15881547, CubeB, 0.022354, 0.004055, 0.065400, Policy
16085, True, Normal, -0.10182249, -0.17413476, -0.24319241, CylinderS, -0.034595, 0.015853, 0.065400, Policy
16086, True, Normal, -0.14152932, -0.11545262, -0.02992168, CubeS, -0.060980, 0.009041, 0.065400, Policy
16087, True, Top, -1.58089195, -0.08834869, -1.65192576, Cone1S, 0.040020, 0.032378, 0.050000, Policy
16088, True, Normal, 0.06747727, -0.27682575, -0.05590128, CylinderS, -0.059772, 0.000206, 0.065400, Policy
16089, True, Top, -1.70764845, -0.02509572, -1.67031497, Cone1S, 0.000951, -0.035146, 0.050000, Policy
16090, True, Normal, -0.09690023, 0.05839902, -0.09644602, CubeB, -0.026083, 0.021741, 0.065400, Policy
16091, True, Normal, -0.13422573, 0.01350597, -0.01093296, CubeS, -0.024637, 0.039899, 0.065400, Policy
16092, True, Top, -1.63394612, -0.10978074, -1.6633789, Cone1S, -0.016025, 0.038486, 0.050000, Policy
16093, True, Normal, 0.00985003, -0.13192114, -0.14995783, CubeS, 0.019808, 0.008076, 0.065400, Policy
16094, True, Normal, -0.02794999, -0.25520413, -0.18606075, CylinderS, -0.014286, 0.035335, 0.065400, Policy
16095, True, Normal, -0.0094589, -0.22757538, -0.07816715, CubeB, 0.003352, 0.040716, 0.065400, Policy
16096, True, Normal, -0.112491, 0.05600842, 0.04486725, CubeS, -0.007432, 0.010509, 0.065400, Policy
16097, True, Normal, -0.13227817, 0.11880006, -0.1071434, CubeB, -0.015882, 0.034596, 0.065400, Policy
16098, True, Top, -1.73178179, -0.07108099, -1.69804568, Cone1S, -0.005156, 0.048827, 0.050000, Policy
16099, True, Normal, -0.22531363, -0.07950409, 0.01449998, CylinderS, -0.000441, 0.008236, 0.065400, Policy
16100, True, Normal, -0.22507747, -0.13749525, 0.02648139, CubeB, -0.051533, 0.007385, 0.065400, Policy
16101, True, Normal, -0.10285733, 0.06078765, -0.18029783, CylinderS, 0.013159, 0.033281, 0.065400, Policy
16102, True, Normal, -0.1091081, -0.11512444, 0.12814647, CubeS, -0.017472, 0.022731, 0.065400, Policy
16103, True, Top, -1.68945839, -0.02033352, -1.68965698, Cone1S, -0.027555, -0.027196, 0.050000, Policy
16104, True, Normal, -0.0142133, -0.21436859, -0.07924528, CylinderS, -0.006764, 0.012051, 0.065400, Policy
16105, True, Top, -1.64926027, 0.02266228, -1.46860542, Cone1S, -0.013959, 0.003192, 0.050000, Policy
16106, True, Normal, -0.04334869, -0.1001521, -0.03511791, CubeB, 0.059798, 0.011066, 0.065400, Policy
16107, True, Normal, 0.02708073, -0.06893722, -0.12245602, CubeS, 0.012932, 0.042658, 0.065400, Policy
16108, True, Top, -1.75642672, -0.04873795, -1.55526188, Cone1S, 0.009538, -0.034195, 0.050000, Policy
16109, True, Normal, -0.15901594, -0.17997881, -0.19556525, CubeS, -0.056749, 0.014497, 0.065400, Policy
16110, True, Normal, 0.06719953, -0.10434646, -0.03112123, CylinderS, -0.008974, 0.023671, 0.065400, Policy
16111, True, Normal, 0.00309767, -0.10982222, -0.10307127, CubeB, 0.013139, 0.009282, 0.065400, Policy
16112, True, Normal, 0.02228988, -0.09497343, -0.03590516, CubeS, 0.025751, 0.025635, 0.065400, Policy
16113, True, Normal, -0.09765225, -0.07762065, -0.03372172, CubeB, 0.030525, 0.001326, 0.065400, Policy
16114, True, Top, -1.67434867, -0.17528803, -1.47803333, Cone1S, -0.039839, 0.023088, 0.050000, Policy
16115, True, Normal, -0.12501805, -0.13393186, -0.07288794, CylinderS, 0.015904, 0.013928, 0.065400, Policy
16116, True, Normal, -0.09579921, -0.12653322, -0.08736751, CubeB, 0.001195, 0.030685, 0.065400, Policy
16117, True, Normal, -0.22611902, 0.02493505, 0.04172873, CylinderS, -0.053462, 0.015504, 0.065400, Policy
16118, True, Normal, 0.12838757, -0.07988309, -0.17164465, CubeS, 0.059800, 0.002341, 0.065400, Policy
16119, True, Top, -1.58373619, -0.19447001, -1.61290885, Cone1S, -0.010442, 0.025046, 0.050000, Policy
16120, True, Normal, -0.07411962, -0.00517426, -0.1309174, CylinderS, 0.005804, 0.050722, 0.065400, Policy
16121, True, Top, -1.69052132, -0.11412622, -1.75467748, Cone1S, -0.002933, 0.001770, 0.050000, Policy
16122, True, Normal, -0.09574644, 0.02263029, -0.2070626, CubeB, -0.017705, 0.006354, 0.065400, Policy
16123, True, Normal, -0.13315633, -0.02868009, 0.05842339, CubeS, -0.021303, 0.024798, 0.065400, Policy
16124, True, Top, -1.5748812, 0.02023682, -1.75400555, Cone1S, -0.035908, 0.024132, 0.050000, Policy
16125, True, Normal, -0.09272882, -0.13504356, -0.08209062, CubeS, -0.023427, 0.010929, 0.065400, Policy
